dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
default_credit,gru,baseline,10,success,27000,3000,27000,0.43058339722951255,/kaggle/working/assignment3_outputs/histories/default_credit_gru_baseline_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_baseline_fold10_features.json,103.48684811592102,0.8206666666666667,0.34238310708898945,0.9563543003851092,0.6899696048632219,0.4576612903225806,0.6493687037370492,227,2235,102,436,0.7769306926220012,0.5544159021045916,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_baseline_fold10_predictions.csv
default_credit,gru,smoteenn,1,success,27000,3000,26695,0.7014887518882752,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold01_features.json,34.04996180534363,0.775,0.5225903614457831,0.8467465753424658,0.4921985815602837,0.5069393718042366,0.6846684683941244,347,1978,358,317,0.7556221246286515,0.4902655347635163,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold01_predictions.csv
default_credit,gru,smoteenn,2,success,27000,3000,26792,0.6382580200831095,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold02_features.json,50.913286209106445,0.7326666666666667,0.7003012048192772,0.7418664383561644,0.4353932584269663,0.5369515011547344,0.7210838215877208,465,1733,603,199,0.7840995832645651,0.5556119214104489,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold02_predictions.csv
default_credit,gru,smoteenn,3,success,27000,3000,26982,0.6644761956532796,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold03_features.json,67.28240585327148,0.7353333333333333,0.6265060240963856,0.7662671232876712,0.43243243243243246,0.5116851168511685,0.6963865736920284,416,1790,546,248,0.7360557383644165,0.47741022307873165,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold03_predictions.csv
default_credit,gru,smoteenn,4,success,27000,3000,26816,0.6921920037269592,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold04_features.json,66.7186188697815,0.7536666666666667,0.6460843373493976,0.7842465753424658,0.45980707395498394,0.5372573575453976,0.7151654563459318,429,1832,504,235,0.7746430929196237,0.5354107166348178,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold04_predictions.csv
default_credit,gru,smoteenn,5,success,27000,3000,26840,0.6574350895881653,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold05_features.json,50.5912561416626,0.7486666666666667,0.5948795180722891,0.7923801369863014,0.44886363636363635,0.5116580310880829,0.6936298275292953,395,1851,485,269,0.7430568807765308,0.5063947077221058,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold05_predictions.csv
default_credit,gru,smoteenn,6,success,27000,3000,26792,0.7030586743354797,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold06_features.json,46.067232608795166,0.761,0.6460843373493976,0.7936643835616438,0.47091108671789245,0.5447619047619048,0.7198743604555207,429,1854,482,235,0.7752452446773395,0.542604587867105,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold06_predictions.csv
default_credit,gru,smoteenn,7,success,27000,3000,26654,0.6939328099886576,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold07_features.json,42.37200164794922,0.652,0.7134238310708899,0.6345742404792469,0.35644310474755087,0.47537688442211057,0.6739990357750685,473,1483,854,190,0.7438501617690623,0.5081520635088829,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold07_predictions.csv
default_credit,gru,smoteenn,8,success,27000,3000,26846,0.6496121079126994,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold08_features.json,66.8396577835083,0.7783333333333333,0.5806938159879337,0.834403080872914,0.49870466321243523,0.5365853658536586,0.7075484484304239,385,1950,387,278,0.76128301292539,0.5415091026380909,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold08_predictions.csv
default_credit,gru,smoteenn,9,success,27000,3000,26897,0.7060810414950053,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold09_features.json,50.47131013870239,0.642,0.7405731523378583,0.6140350877192983,0.35247666905958364,0.4776264591439689,0.6773041200285783,491,1435,902,172,0.7586443023277577,0.5194393304836878,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold09_predictions.csv
default_credit,gru,smoteenn,10,success,27000,3000,26798,0.7068257996241252,/kaggle/working/assignment3_outputs/histories/default_credit_gru_smoteenn_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_smoteenn_fold10_features.json,58.33859181404114,0.6643333333333333,0.7330316742081447,0.6448438168592212,0.36930091185410335,0.49115715007579586,0.6889377455336829,486,1507,830,177,0.7704144295551077,0.5412126977855627,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_smoteenn_fold10_predictions.csv
default_credit,gru,weighted_bce,1,success,27000,3000,27000,0.8782385350863139,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold01_features.json,66.07010006904602,0.7553333333333333,0.6219879518072289,0.793236301369863,0.4609375,0.5294871794871795,0.707612126588546,413,1853,483,251,0.7795534664342301,0.5386646984259122,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold01_predictions.csv
default_credit,gru,weighted_bce,2,success,27000,3000,27000,0.8501366537412007,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold02_features.json,96.17343258857727,0.7673333333333333,0.6325301204819277,0.8056506849315068,0.4805491990846682,0.5461638491547465,0.7190904027067173,420,1882,454,244,0.7956007463071465,0.5694459755560716,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold02_predictions.csv
default_credit,gru,weighted_bce,3,success,27000,3000,27000,0.9166683446566264,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold03_features.json,57.95856499671936,0.7636666666666667,0.5617469879518072,0.8210616438356164,0.4715549936788875,0.5127147766323024,0.6914043158937118,373,1918,418,291,0.7520282327941905,0.5075145075409067,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold03_predictions.csv
default_credit,gru,weighted_bce,4,success,27000,3000,27000,0.8706093610127766,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold04_features.json,65.89976859092712,0.7606666666666667,0.6340361445783133,0.7966609589041096,0.46986607142857145,0.5397435897435897,0.7153485517412115,421,1861,475,243,0.7836647317007757,0.5653622730138296,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold04_predictions.csv
default_credit,gru,weighted_bce,5,success,27000,3000,27000,0.9042600000699361,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold05_features.json,73.6785306930542,0.7606666666666667,0.5798192771084337,0.8120719178082192,0.4672330097087379,0.5174731182795699,0.6959455974583264,385,1897,439,279,0.7563677226027398,0.5235649775211185,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold05_predictions.csv
default_credit,gru,weighted_bce,6,success,27000,3000,27000,0.8694980676968892,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold06_features.json,82.08164596557617,0.7716666666666666,0.6295180722891566,0.8120719178082192,0.48774795799299886,0.5496383957922419,0.7207949950486878,418,1897,439,246,0.7814808033503879,0.5651216989724972,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold06_predictions.csv
default_credit,gru,weighted_bce,7,success,27000,3000,27000,0.8654714501698811,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold07_features.json,105.82192802429199,0.7696666666666667,0.6048265460030166,0.8164313222079589,0.4831325301204819,0.5371734762223711,0.7106289341054877,401,1908,429,262,0.7804849005860861,0.5639261720200132,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold07_predictions.csv
default_credit,gru,weighted_bce,8,success,27000,3000,27000,0.8787191829681397,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold08_features.json,65.27892899513245,0.7826666666666666,0.5656108597285068,0.844244758237056,0.5074424898511503,0.5349500713266762,0.7049278089827814,375,1973,364,288,0.7685953746891602,0.5571414822475502,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold08_predictions.csv
default_credit,gru,weighted_bce,9,success,27000,3000,27000,0.8779890263875325,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold09_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold09_features.json,78.84088587760925,0.757,0.5957767722473605,0.8027385537013265,0.4614485981308411,0.5200789993416721,0.6992576629743434,395,1876,461,268,0.7732490185106662,0.5521817044999622,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold09_predictions.csv
default_credit,gru,weighted_bce,10,success,27000,3000,27000,0.8767250086466472,/kaggle/working/assignment3_outputs/histories/default_credit_gru_weighted_bce_fold10_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_weighted_bce_fold10_features.json,99.10990190505981,0.767,0.6123680241327301,0.8108686350021395,0.47877358490566035,0.5373924553275976,0.7116183295674348,406,1895,442,257,0.7772879205334087,0.5554232168122981,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_weighted_bce_fold10_predictions.csv
default_credit,gru,focal_loss,1,success,27000,3000,27000,0.050024176985025405,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold01_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold01_features.json,69.85282397270203,0.7663333333333333,0.6069277108433735,0.8116438356164384,0.47805456702253857,0.5348374253483743,0.7092857732299059,403,1896,440,261,0.771204574290312,0.5266681196441984,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold01_predictions.csv
default_credit,gru,focal_loss,2,success,27000,3000,27000,0.04842612333099047,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold02_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold02_features.json,56.827205657958984,0.7923333333333333,0.5963855421686747,0.8480308219178082,0.5272969374167776,0.5597173144876325,0.7222081820432414,396,1981,355,268,0.7920961457129889,0.5694464987055664,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold02_predictions.csv
default_credit,gru,focal_loss,3,success,27000,3000,27000,0.05105035088459651,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold03_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold03_features.json,90.94142436981201,0.74,0.6219879518072289,0.7735445205479452,0.43842887473460723,0.5143212951432129,0.697766236177587,413,1807,529,251,0.7571403980648622,0.5086137632167941,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold03_predictions.csv
default_credit,gru,focal_loss,4,success,27000,3000,27000,0.04887084816892942,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold04_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold04_features.json,117.79795050621033,0.7536666666666667,0.6295180722891566,0.7889554794520548,0.4588364434687157,0.5307936507936508,0.7092367758706057,418,1843,493,246,0.783422646063707,0.5741310899164166,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold04_predictions.csv
default_credit,gru,focal_loss,5,success,27000,3000,27000,0.05076603173216184,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold05_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold05_features.json,107.31090688705444,0.7756666666666666,0.5421686746987951,0.8420376712328768,0.49382716049382713,0.5168700646087581,0.692103172965836,360,1967,369,304,0.757823137584585,0.5214130868031694,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold05_predictions.csv
default_credit,gru,focal_loss,6,success,27000,3000,27000,0.04912749198079109,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold06_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold06_features.json,56.89569044113159,0.7783333333333333,0.6189759036144579,0.8236301369863014,0.4993924665856622,0.5527908540685945,0.7213030203003796,411,1924,412,253,0.7800892138760522,0.566605283637111,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold06_predictions.csv
default_credit,gru,focal_loss,7,success,27000,3000,27000,0.04915494960546494,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold07_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold07_features.json,96.16512656211853,0.746,0.6274509803921569,0.7796320068463842,0.44683136412459723,0.5219573400250941,0.7035414936192705,416,1822,515,247,0.7744730162233749,0.5549502148672288,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold07_predictions.csv
default_credit,gru,focal_loss,8,success,27000,3000,27000,0.05000441709160805,/kaggle/working/assignment3_outputs/histories/default_credit_gru_focal_loss_fold08_history.csv,,29,/kaggle/working/assignment3_outputs/models/default_credit_gru_focal_loss_fold08_features.json,61.49256682395935,0.7696666666666667,0.5957767722473605,0.8189987163029525,0.4828850855745721,0.5334233625928426,0.7073877442751565,395,1914,423,268,0.7645132309860846,0.5460747322019994,/kaggle/working/assignment3_outputs/metrics/default_credit_gru_focal_loss_fold08_predictions.csv
